order_id,date,store_id,product_id,qty,amount,payment
ORD108856,2026-07-09,S04,P09,1,18.00,会员储值
ORD108857,2026-07-09,S01,P04,1,38.00,银行卡
ORD108858,2026-07-09,S02,P13,1,20.00,微信
ORD108859,2026-07-09,S01,P09,2,36.00,微信
ORD108860,2026-07-09,S01,P13,1,20.00,银行卡
ORD108861,2026-07-09,S02,P05,1,34.00,支付宝
ORD108862,2026-07-09,S01,P02,2,60.00,支付宝
ORD108863,2026-07-09,S04,P08,3,75.00,微信
ORD108864,2026-07-09,S05,P12,1,8.00,银行卡
ORD108865,2026-07-09,S05,P15,1,6.00,会员储值
ORD108866,2026-07-09,S01,P08,3,75.00,支付宝
ORD108867,2026-07-09,S01,P18,1,18.00,现金
ORD108868,2026-07-09,S02,P20,1,22.00,现金
ORD108870,2026-07-09,S02,P15,2,12.00,微信
ORD108871,2026-07-09,S04,P08,2,50.00,微信
ORD108872,2026-07-09,S04,P02,4,120.00,支付宝
ORD108873,2026-07-09,S05,P13,2,40.00,现金
ORD108874,2026-07-09,S03,P14,2,20.00,支付宝
ORD108875,2026-07-09,S05,P18,3,54.00,银行卡
ORD108876,2026-07-09,S02,P05,3,102.00,微信
ORD108877,2026-07-09,S05,P18,1,18.00,微信
ORD108878,2026-07-09,S04,P19,3,45.00,现金
ORD108879,2026-07-09,S03,P03,4,104.00,支付宝
ORD108880,2026-07-09,S02,P19,3,45.00,支付宝
ORD108881,2026-07-09,S04,P09,2,36.00,银行卡
ORD108882,2026-07-09,S03,P18,2,36.00,支付宝
ORD108883,2026-07-09,S03,P10,2,48.00,银行卡
ORD108884,2026-07-09,S04,P10,1,24.00,银行卡
ORD108885,2026-07-09,S01,P11,1,26.00,微信
ORD108886,2026-07-09,S01,P11,1,26.00,支付宝
ORD108887,2026-07-09,S01,P07,2,44.00,银行卡
ORD108888,2026-07-09,S04,P01,3,96.00,微信
ORD108889,2026-07-09,S05,P13,1,20.00,会员储值
ORD108890,2026-07-09,S03,P02,1,30.00,支付宝
ORD108891,2026-07-09,S05,P18,2,36.00,会员储值
ORD108892,2026-07-09,S04,P07,1,22.00,会员储值
ORD108893,2026-07-09,S04,P02,2,60.00,微信
ORD108894,2026-07-09,S01,P10,2,48.00,支付宝
ORD108895,2026-07-09,S02,P05,1,34.00,银行卡
ORD108896,2026-07-10,S01,P01,1,32.00,现金
ORD108897,2026-07-10,S02,P13,1,20.00,微信
ORD108898,2026-07-10,S03,P03,1,26.00,支付宝
ORD108899,2026-07-10,S01,P20,1,22.00,支付宝
ORD108900,2026-07-10,S03,P15,1,6.00,支付宝
ORD108901,2026-07-10,S04,P06,1,42.00,现金
ORD108902,2026-07-10,S04,P05,2,68.00,现金
ORD108903,2026-07-10,S01,P18,2,36.00,现金
ORD108904,2026-07-10,S01,P15,1,6.00,微信
ORD108905,2026-07-10,S02,P16,2,10.00,会员储值
ORD108906,2026-07-10,S01,P09,1,18.00,微信
ORD108907,2026-07-10,S05,P04,3,114.00,会员储值
ORD108908,2026-07-10,S01,P05,1,34.00,会员储值
ORD108910,2026-07-10,S04,P04,1,38.00,会员储值
ORD108911,2026-07-10,S01,P09,1,18.00,微信
ORD108912,2026-07-10,S03,P08,2,50.00,微信
ORD108913,2026-07-10,S02,P07,1,22.00,支付宝
ORD108915,2026-07-10,S01,P12,1,8.00,会员储值
ORD108916,2026-07-10,S01,P16,4,20.00,支付宝
ORD108917,2026-07-10,S04,P01,2,64.00,银行卡
ORD108918,2026-07-10,S04,P09,1,18.00,微信
ORD108919,2026-07-10,S05,P19,1,15.00,银行卡
ORD108920,2026-07-10,S01,P04,4,152.00,现金
ORD108921,2026-07-10,S05,P04,2,76.00,银行卡
ORD108922,2026-07-10,S03,P07,2,44.00,微信
ORD108923,2026-07-10,S05,P03,1,26.00,微信
ORD108924,2026-07-10,S03,P02,2,60.00,银行卡
ORD108925,2026-07-10,S01,P06,1,42.00,支付宝
ORD108926,2026-07-10,S03,P20,1,22.00,会员储值
ORD108927,2026-07-10,S02,P15,3,18.00,会员储值
ORD108928,2026-07-10,S04,P02,1,30.00,微信
ORD108929,2026-07-10,S05,P04,2,76.00,微信
ORD108930,2026-07-10,S04,P05,2,68.00,微信
ORD108931,2026-07-10,S03,P07,1,22.00,支付宝
ORD108932,2026-07-10,S01,P01,2,64.00,支付宝
ORD108933,2026-07-10,S04,P02,3,90.00,现金
ORD108934,2026-07-10,S02,P17,1,12.00,微信
ORD108935,2026-07-10,S02,P17,2,24.00,现金
ORD108936,2026-07-10,S04,P12,2,16.00,微信
ORD108937,2026-07-10,S03,P04,3,114.00,银行卡
ORD108938,2026-07-10,S03,P04,2,76.00,银行卡
ORD108939,2026-07-10,S01,P13,1,20.00,会员储值
ORD108940,2026-07-10,S02,P09,2,36.00,支付宝
ORD108941,2026-07-10,S04,P07,2,44.00,微信
ORD108942,2026-07-10,S04,P08,1,25.00,会员储值
ORD108943,2026-07-10,S03,P08,1,25.00,微信
ORD108944,2026-07-10,S04,P01,4,128.00,支付宝
ORD108945,2026-07-10,S02,P07,1,22.00,支付宝
ORD108946,2026-07-10,S04,P11,2,52.00,支付宝
ORD108947,2026-07-10,S04,P02,1,30.00,会员储值
ORD108948,2026-07-10,S04,P08,2,50.00,银行卡
ORD108949,2026-07-10,S04,P10,1,24.00,现金
ORD108950,2026-07-10,S01,P10,2,48.00,支付宝
ORD108951,2026-07-10,S05,P18,1,18.00,银行卡
ORD108952,2026-07-10,S05,P19,2,30.00,银行卡
ORD108953,2026-07-10,S04,P15,1,6.00,银行卡
ORD108954,2026-07-10,S01,P03,1,26.00,微信
ORD108955,2026-07-10,S04,P07,2,44.00,支付宝
ORD108956,2026-07-10,S03,P11,1,26.00,现金
ORD108957,2026-07-10,S05,P19,1,15.00,支付宝
ORD108958,2026-07-10,S02,P19,1,15.00,微信
ORD108960,2026-07-10,S01,P15,3,18.00,微信
ORD108961,2026-07-10,S03,P09,2,36.00,支付宝
ORD108962,2026-07-10,S02,P16,4,20.00,会员储值
ORD108964,2026-07-10,S04,P03,2,52.00,会员储值
ORD108965,2026-07-10,S05,P11,2,52.00,微信
ORD108966,2026-07-10,S05,P08,1,25.00,会员储值
ORD108967,2026-07-10,S02,P01,1,32.00,会员储值
ORD108968,2026-07-10,S01,P04,1,38.00,银行卡
ORD108969,2026-07-10,S01,P19,1,15.00,支付宝
ORD108970,2026-07-10,S02,P08,3,75.00,现金
ORD108971,2026-07-10,S05,P04,3,114.00,支付宝
ORD108972,2026-07-10,S04,P19,3,45.00,支付宝
ORD108973,2026-07-10,S03,P02,2,60.00,现金
ORD108974,2026-07-10,S05,P14,1,10.00,微信
ORD108975,2026-07-10,S04,P17,1,12.00,微信
ORD108976,2026-07-10,S05,P20,2,44.00,银行卡
ORD108977,2026-07-10,S02,P20,3,66.00,微信
ORD108978,2026-07-10,S03,P03,3,78.00,会员储值
ORD108979,2026-07-10,S03,P13,2,40.00,银行卡
ORD108980,2026-07-10,S01,P08,1,25.00,现金
ORD108981,2026-07-10,S03,P13,1,20.00,微信
ORD108982,2026-07-10,S04,P20,1,22.00,银行卡
ORD108983,2026-07-10,S04,P02,2,60.00,支付宝
ORD108984,2026-07-10,S04,P13,4,80.00,支付宝
ORD108985,2026-07-10,S03,P11,2,52.00,现金
ORD108986,2026-07-10,S01,P14,1,10.00,微信
ORD108987,2026-07-10,S01,P11,1,26.00,支付宝
ORD108988,2026-07-10,S02,P16,2,10.00,会员储值
ORD108989,2026-07-10,S02,P04,1,38.00,现金
ORD108990,2026-07-10,S04,P14,2,20.00,银行卡
ORD108991,2026-07-10,S05,P19,1,15.00,支付宝
ORD108992,2026-07-10,S03,P11,4,104.00,银行卡
ORD108993,2026-07-10,S02,P16,3,15.00,会员储值
ORD108994,2026-07-10,S03,P20,1,22.00,银行卡
ORD108995,2026-07-10,S05,P20,3,66.00,会员储值
ORD108996,2026-07-10,S02,P10,3,72.00,微信
ORD108997,2026-07-10,S01,P13,1,20.00,微信
ORD108998,2026-07-10,S01,P04,1,38.00,银行卡
ORD108999,2026-07-10,S01,P06,3,126.00,银行卡
ORD109000,2026-07-10,S05,P11,2,52.00,支付宝
ORD109001,2026-07-10,S03,P19,2,30.00,银行卡
ORD109002,2026-07-10,S02,P03,1,26.00,会员储值
ORD109003,2026-07-10,S01,P06,2,84.00,现金
ORD109004,2026-07-10,S01,P15,2,12.00,支付宝
ORD109005,2026-07-10,S03,P04,3,114.00,支付宝
ORD109006,2026-07-10,S03,P16,1,5.00,微信
ORD109007,2026-07-10,S02,P20,2,44.00,银行卡
ORD109008,2026-07-10,S03,P14,1,10.00,支付宝
ORD109009,2026-07-10,S02,P11,2,52.00,现金
ORD109010,2026-07-10,S01,P19,2,30.00,现金
ORD109011,2026-07-10,S05,P05,1,34.00,银行卡
ORD109012,2026-07-10,S01,P13,1,20.00,支付宝
ORD109013,2026-07-10,S04,P08,1,25.00,支付宝
ORD109014,2026-07-10,S02,P01,2,64.00,银行卡
ORD109015,2026-07-10,S01,P09,2,36.00,支付宝
ORD109016,2026-07-10,S05,P03,1,26.00,支付宝
ORD109017,2026-07-10,S04,P12,2,16.00,支付宝
ORD109019,2026-07-10,S05,P14,2,20.00,支付宝
ORD109020,2026-07-10,S05,P05,1,34.00,支付宝
ORD109021,2026-07-10,S03,P08,2,50.00,现金
ORD109022,2026-07-10,S01,P15,1,6.00,支付宝
ORD109023,2026-07-10,S03,P15,1,6.00,微信
ORD109024,2026-07-10,S01,P01,1,32.00,会员储值
ORD109025,2026-07-10,S03,P17,3,36.00,微信
ORD109026,2026-07-10,S02,P16,1,5.00,微信
ORD109027,2026-07-10,S03,P06,1,42.00,会员储值
ORD109028,2026-07-10,S02,P15,1,6.00,微信
ORD109029,2026-07-10,S05,P08,4,100.00,微信
ORD109030,2026-07-10,S03,P05,1,34.00,支付宝
ORD109031,2026-07-10,S02,P05,2,68.00,微信
ORD109032,2026-07-10,S01,P02,2,60.00,银行卡
ORD109033,2026-07-10,S05,P11,2,52.00,银行卡
ORD109034,2026-07-10,S04,P19,1,15.00,现金
ORD109035,2026-07-10,S05,P08,1,25.00,会员储值
ORD109036,2026-07-10,S05,P20,1,22.00,现金
ORD109037,2026-07-10,S05,P20,3,66.00,现金
ORD109038,2026-07-10,S04,P16,3,15.00,微信
ORD109039,2026-07-11,S03,P08,1,25.00,支付宝
ORD109040,2026-07-11,S02,P04,1,38.00,银行卡
ORD109041,2026-07-11,S05,P15,2,12.00,会员储值
ORD109042,2026-07-11,S02,P12,1,8.00,微信
ORD109043,2026-07-11,S03,P10,1,24.00,会员储值
ORD109044,2026-07-11,S02,P17,1,12.00,现金
ORD109045,2026-07-11,S04,P05,1,34.00,支付宝
ORD109046,2026-07-11,S03,P12,1,8.00,微信
ORD109047,2026-07-11,S04,P10,1,24.00,支付宝
ORD109048,2026-07-11,S01,P17,2,24.00,微信
ORD109049,2026-07-11,S01,P09,1,18.00,支付宝
ORD109050,2026-07-11,S03,P01,3,96.00,银行卡
ORD109051,2026-07-11,S03,P01,2,64.00,微信
ORD109052,2026-07-11,S02,P14,2,20.00,银行卡
ORD109053,2026-07-11,S01,P01,1,32.00,微信
ORD109054,2026-07-11,S04,P14,1,10.00,现金
ORD109055,2026-07-11,S05,P17,2,24.00,微信
ORD109056,2026-07-11,S01,P15,1,6.00,会员储值
ORD109057,2026-07-11,S02,P05,3,102.00,会员储值
ORD109058,2026-07-11,S04,P04,1,38.00,微信
ORD109060,2026-07-11,S01,P20,1,22.00,微信
ORD109061,2026-07-11,S03,P06,1,42.00,现金
ORD109062,2026-07-11,S02,P17,1,12.00,银行卡
ORD109063,2026-07-11,S01,P13,1,20.00,微信
ORD109064,2026-07-11,S04,P16,1,5.00,银行卡
ORD109065,2026-07-11,S03,P05,1,34.00,银行卡
ORD109066,2026-07-11,S04,P11,2,52.00,会员储值
ORD109067,2026-07-11,S04,P06,1,42.00,现金
ORD109068,2026-07-11,S04,P07,2,44.00,微信
ORD109069,2026-07-11,S01,P17,2,24.00,银行卡
ORD109070,2026-07-11,S03,P13,1,20.00,微信
ORD109071,2026-07-11,S03,P20,2,44.00,会员储值
ORD109072,2026-07-11,S02,P06,2,84.00,微信
ORD109073,2026-07-11,S04,P16,2,10.00,银行卡
ORD109074,2026-07-11,S05,P18,3,54.00,银行卡
ORD109075,2026-07-11,S01,P16,1,5.00,现金
ORD109076,2026-07-11,S01,P07,4,88.00,银行卡
ORD109077,2026-07-11,S01,P13,2,40.00,银行卡
ORD109078,2026-07-11,S04,P11,1,26.00,现金
ORD109079,2026-07-11,S04,P01,1,32.00,银行卡
ORD109080,2026-07-11,S02,P04,2,76.00,支付宝
ORD109081,2026-07-11,S01,P15,3,18.00,现金
ORD109082,2026-07-11,S01,P18,1,18.00,支付宝
ORD109083,2026-07-11,S05,P13,1,20.00,微信
ORD109084,2026-07-11,S02,P13,1,20.00,会员储值
ORD109085,2026-07-11,S02,P10,2,48.00,支付宝
ORD109086,2026-07-11,S05,P06,1,42.00,会员储值
ORD109087,2026-07-11,S02,P11,1,26.00,支付宝
ORD109088,2026-07-11,S05,P18,3,54.00,会员储值
ORD109089,2026-07-11,S01,P04,1,38.00,现金
ORD109090,2026-07-11,S03,P13,3,60.00,会员储值
ORD109091,2026-07-11,S03,P06,1,42.00,支付宝
ORD109092,2026-07-11,S02,P05,2,68.00,微信
ORD109093,2026-07-11,S01,P07,2,44.00,银行卡
ORD109094,2026-07-11,S05,P06,2,84.00,支付宝
ORD109095,2026-07-11,S04,P08,1,25.00,会员储值
ORD109096,2026-07-11,S05,P02,2,60.00,现金
ORD109097,2026-07-11,S02,P04,1,38.00,银行卡
ORD109098,2026-07-11,S04,P12,1,8.00,银行卡
ORD109099,2026-07-11,S05,P02,1,30.00,会员储值
ORD109100,2026-07-11,S02,P10,1,24.00,银行卡
ORD109101,2026-07-11,S03,P14,3,30.00,会员储值
ORD109102,2026-07-11,S05,P19,1,15.00,微信
ORD109103,2026-07-11,S03,P11,2,52.00,会员储值
ORD109104,2026-07-11,S05,P18,1,18.00,会员储值
ORD109105,2026-07-11,S01,P04,1,38.00,支付宝
ORD109106,2026-07-11,S02,P06,1,42.00,现金
ORD109107,2026-07-11,S03,P14,1,10.00,微信
ORD109108,2026-07-11,S01,P01,4,128.00,银行卡
ORD109109,2026-07-11,S05,P18,3,54.00,支付宝
ORD109110,2026-07-11,S05,P07,1,22.00,支付宝
ORD109111,2026-07-11,S02,P10,2,48.00,银行卡
ORD109112,2026-07-11,S02,P01,2,64.00,会员储值
ORD109113,2026-07-11,S01,P18,3,54.00,微信
ORD109114,2026-07-11,S01,P13,1,20.00,会员储值
ORD109115,2026-07-11,S02,P10,3,72.00,支付宝
ORD109116,2026-07-11,S04,P16,4,20.00,支付宝
ORD109117,2026-07-11,S01,P15,1,6.00,现金
ORD109118,2026-07-11,S04,P09,1,18.00,会员储值
ORD109119,2026-07-11,S01,P15,1,6.00,现金
ORD109120,2026-07-11,S03,P10,4,96.00,微信
ORD109121,2026-07-11,S02,P13,1,20.00,现金
ORD109122,2026-07-11,S05,P10,3,72.00,银行卡
ORD109123,2026-07-11,S03,P06,1,42.00,支付宝
ORD109124,2026-07-11,S05,P01,2,64.00,银行卡
ORD109125,2026-07-11,S04,P17,2,24.00,现金
ORD109126,2026-07-11,S05,P04,1,38.00,会员储值
ORD109127,2026-07-11,S04,P06,1,42.00,会员储值
ORD109128,2026-07-11,S01,P15,3,18.00,微信
ORD109129,2026-07-11,S01,P18,1,18.00,会员储值
ORD109130,2026-07-11,S05,P02,2,60.00,会员储值
ORD109131,2026-07-11,S02,P04,1,38.00,现金
ORD109132,2026-07-11,S04,P01,1,32.00,支付宝
ORD109133,2026-07-11,S04,P03,1,26.00,支付宝
ORD109134,2026-07-11,S03,P01,1,32.00,银行卡
ORD109135,2026-07-11,S01,P20,3,66.00,微信
ORD109136,2026-07-11,S05,P20,2,44.00,现金
ORD109137,2026-07-11,S03,P12,2,16.00,支付宝
ORD109138,2026-07-11,S01,P12,1,8.00,现金
ORD109139,2026-07-11,S04,P14,4,40.00,会员储值
ORD109140,2026-07-11,S05,P20,1,22.00,现金
ORD109141,2026-07-11,S03,P15,3,18.00,现金
ORD109142,2026-07-11,S01,P14,2,20.00,支付宝
ORD109143,2026-07-11,S04,P03,1,26.00,支付宝
ORD109144,2026-07-11,S02,P07,1,22.00,银行卡
ORD109145,2026-07-11,S05,P10,2,48.00,支付宝
ORD109147,2026-07-11,S01,P16,1,5.00,银行卡
ORD109148,2026-07-11,S02,P17,4,48.00,微信
ORD109149,2026-07-11,S03,P15,1,6.00,支付宝
ORD109150,2026-07-11,S05,P18,4,72.00,会员储值
ORD109151,2026-07-11,S02,P18,1,18.00,会员储值
ORD109152,2026-07-11,S04,P04,3,114.00,支付宝
ORD109153,2026-07-11,S05,P20,2,44.00,现金
ORD109154,2026-07-11,S02,P10,1,24.00,支付宝
ORD109155,2026-07-11,S01,P07,1,22.00,会员储值
ORD109156,2026-07-11,S04,P05,2,68.00,支付宝
ORD109157,2026-07-11,S05,P13,1,20.00,会员储值
ORD109158,2026-07-11,S05,P12,2,16.00,会员储值
ORD109159,2026-07-11,S03,P08,1,25.00,银行卡
ORD109160,2026-07-11,S04,P02,2,60.00,支付宝
ORD109161,2026-07-11,S04,P15,2,12.00,会员储值
ORD109162,2026-07-11,S04,P01,1,32.00,现金
ORD109163,2026-07-11,S01,P12,1,8.00,银行卡
ORD109164,2026-07-11,S03,P15,2,12.00,支付宝
ORD109165,2026-07-11,S01,P15,2,12.00,银行卡
ORD109166,2026-07-11,S01,P18,3,54.00,银行卡
ORD109167,2026-07-11,S05,P15,2,12.00,微信
ORD109168,2026-07-11,S01,P20,1,22.00,会员储值
ORD109169,2026-07-11,S01,P04,4,152.00,会员储值
ORD109170,2026-07-11,S01,P19,3,45.00,支付宝
ORD109171,2026-07-11,S04,P05,1,34.00,会员储值
ORD109172,2026-07-11,S01,P20,1,22.00,银行卡
ORD109173,2026-07-11,S03,P05,1,34.00,银行卡
ORD109174,2026-07-11,S01,P16,1,5.00,银行卡
ORD109175,2026-07-11,S03,P02,1,30.00,会员储值
ORD109176,2026-07-11,S04,P12,1,8.00,银行卡
ORD109177,2026-07-11,S01,P01,2,64.00,微信
ORD109178,2026-07-11,S02,P13,1,20.00,微信
ORD109179,2026-07-11,S03,P09,2,36.00,会员储值
ORD109180,2026-07-11,S02,P01,2,64.00,会员储值
ORD109181,2026-07-11,S02,P08,3,75.00,支付宝
ORD109182,2026-07-11,S03,P15,2,12.00,支付宝
ORD109183,2026-07-11,S04,P20,3,66.00,会员储值
ORD109184,2026-07-11,S02,P14,3,30.00,会员储值
ORD109185,2026-07-11,S04,P07,1,22.00,支付宝
ORD109186,2026-07-11,S04,P18,2,36.00,现金
ORD109187,2026-07-11,S03,P08,1,25.00,微信
ORD109188,2026-07-11,S05,P13,1,20.00,会员储值
ORD109190,2026-07-11,S03,P16,1,5.00,现金
ORD109191,2026-07-11,S05,P18,1,18.00,支付宝
ORD109192,2026-07-11,S04,P07,2,44.00,现金
ORD109193,2026-07-11,S02,P16,3,15.00,会员储值
ORD109194,2026-07-11,S05,P11,1,26.00,支付宝
ORD109195,2026-07-11,S04,P01,1,32.00,支付宝
ORD109196,2026-07-11,S02,P01,1,32.00,现金
ORD109197,2026-07-11,S01,P01,1,32.00,现金
ORD109198,2026-07-12,S04,P09,2,36.00,现金
ORD109199,2026-07-12,S03,P19,1,15.00,现金
ORD109200,2026-07-12,S02,P17,1,12.00,微信
ORD109201,2026-07-12,S02,P20,1,22.00,会员储值
ORD109202,2026-07-12,S02,P15,1,6.00,会员储值
ORD109203,2026-07-12,S05,P18,2,36.00,支付宝
ORD109204,2026-07-12,S05,P01,2,64.00,会员储值
ORD109205,2026-07-12,S05,P17,1,12.00,支付宝
ORD109206,2026-07-12,S02,P16,3,15.00,支付宝
ORD109207,2026-07-12,S02,P01,1,32.00,支付宝
ORD109208,2026-07-12,S05,P13,4,80.00,银行卡
ORD109209,2026-07-12,S03,P10,2,48.00,银行卡
ORD109210,2026-07-12,S04,P08,1,25.00,银行卡
ORD109211,2026-07-12,S02,P09,3,54.00,现金
ORD109212,2026-07-12,S02,P16,1,5.00,会员储值
ORD109213,2026-07-12,S05,P10,1,24.00,银行卡
ORD109214,2026-07-12,S01,P09,2,36.00,微信
ORD109215,2026-07-12,S04,P14,1,10.00,现金
ORD109216,2026-07-12,S02,P04,1,38.00,微信
ORD109217,2026-07-12,S01,P06,2,84.00,微信
ORD109218,2026-07-12,S01,P12,1,8.00,会员储值
ORD109219,2026-07-12,S02,P03,1,26.00,会员储值
ORD109220,2026-07-12,S02,P15,1,6.00,支付宝
ORD109221,2026-07-12,S01,P18,2,36.00,微信
ORD109222,2026-07-12,S05,P19,3,45.00,现金
ORD109223,2026-07-12,S05,P03,1,26.00,现金
ORD109224,2026-07-12,S03,P18,1,18.00,微信
ORD109225,2026-07-12,S02,P14,1,10.00,现金
ORD109226,2026-07-12,S02,P16,1,5.00,现金
ORD109227,2026-07-12,S05,P02,2,60.00,银行卡
ORD109228,2026-07-12,S01,P12,1,8.00,现金
ORD109229,2026-07-12,S01,P13,2,40.00,微信
ORD109230,2026-07-12,S03,P18,4,72.00,支付宝
ORD109231,2026-07-12,S05,P09,2,36.00,支付宝
ORD109232,2026-07-12,S03,P08,2,50.00,会员储值
ORD109233,2026-07-12,S04,P17,2,24.00,银行卡
ORD109234,2026-07-12,S02,P17,2,24.00,微信
ORD109235,2026-07-12,S04,P18,1,18.00,银行卡
ORD109236,2026-07-12,S01,P11,2,52.00,银行卡
ORD109237,2026-07-12,S04,P06,1,42.00,支付宝
ORD109238,2026-07-12,S04,P03,1,26.00,微信
ORD109239,2026-07-12,S01,P05,3,102.00,会员储值
ORD109240,2026-07-12,S02,P15,3,18.00,支付宝
ORD109241,2026-07-12,S01,P10,1,24.00,微信
ORD109242,2026-07-12,S04,P16,2,10.00,支付宝
ORD109243,2026-07-12,S05,P16,1,5.00,会员储值
ORD109244,2026-07-12,S01,P01,2,64.00,现金
ORD109245,2026-07-12,S01,P01,1,32.00,银行卡
ORD109246,2026-07-12,S04,P18,1,18.00,银行卡
ORD109247,2026-07-12,S05,P05,1,34.00,支付宝
ORD109248,2026-07-12,S05,P20,1,22.00,支付宝
ORD109249,2026-07-12,S02,P04,2,76.00,现金
ORD109250,2026-07-12,S05,P04,1,38.00,会员储值
ORD109251,2026-07-12,S03,P04,1,38.00,支付宝
ORD109252,2026-07-12,S01,P05,1,34.00,会员储值
ORD109253,2026-07-12,S01,P12,1,8.00,支付宝
ORD109254,2026-07-12,S03,P02,1,30.00,微信
ORD109255,2026-07-12,S04,P03,1,26.00,银行卡
ORD109256,2026-07-12,S05,P11,1,26.00,支付宝
ORD109257,2026-07-12,S01,P05,1,34.00,银行卡
ORD109258,2026-07-12,S04,P10,1,24.00,支付宝
ORD109259,2026-07-12,S05,P07,2,44.00,微信
ORD109260,2026-07-12,S05,P12,1,8.00,支付宝
ORD109261,2026-07-12,S05,P09,2,36.00,支付宝
ORD109262,2026-07-12,S01,P10,1,24.00,会员储值
ORD109263,2026-07-12,S01,P07,1,22.00,银行卡
ORD109264,2026-07-12,S02,P03,2,52.00,会员储值
ORD109265,2026-07-12,S05,P17,1,12.00,现金
ORD109266,2026-07-12,S05,P13,1,20.00,微信
ORD109267,2026-07-12,S01,P08,3,75.00,银行卡
ORD109268,2026-07-12,S05,P19,1,15.00,支付宝
ORD109269,2026-07-12,S05,P12,1,8.00,现金
ORD109270,2026-07-12,S04,P04,2,76.00,支付宝
ORD109271,2026-07-12,S02,P01,3,96.00,会员储值
ORD109272,2026-07-12,S03,P08,1,25.00,现金
ORD109273,2026-07-12,S05,P04,2,76.00,会员储值
ORD109274,2026-07-12,S01,P15,1,6.00,银行卡
ORD109275,2026-07-12,S01,P16,1,5.00,支付宝
ORD109276,2026-07-12,S03,P04,1,38.00,现金
ORD109277,2026-07-12,S03,P01,3,96.00,现金
ORD109278,2026-07-12,S05,P01,1,32.00,会员储值
ORD109279,2026-07-12,S05,P13,1,20.00,支付宝
ORD109280,2026-07-12,S04,P08,3,75.00,微信
ORD109281,2026-07-12,S02,P16,1,5.00,会员储值
ORD109282,2026-07-12,S04,P01,1,32.00,现金
ORD109283,2026-07-12,S05,P15,3,18.00,微信
ORD109284,2026-07-12,S03,P03,1,26.00,微信
ORD109285,2026-07-12,S02,P11,1,26.00,支付宝
ORD109286,2026-07-12,S05,P18,2,36.00,支付宝
ORD109287,2026-07-12,S04,P01,1,32.00,支付宝
ORD109288,2026-07-12,S03,P04,2,76.00,会员储值
ORD109289,2026-07-12,S02,P04,2,76.00,支付宝
ORD109290,2026-07-12,S04,P01,1,32.00,现金
ORD109291,2026-07-12,S05,P18,3,54.00,现金
ORD109292,2026-07-12,S04,P02,2,60.00,支付宝
ORD109293,2026-07-12,S02,P12,2,16.00,会员储值
ORD109294,2026-07-12,S03,P10,1,24.00,银行卡
ORD109295,2026-07-12,S03,P20,1,22.00,银行卡
ORD109296,2026-07-12,S02,P19,3,45.00,银行卡
ORD109297,2026-07-12,S02,P09,3,54.00,微信
ORD109298,2026-07-12,S01,P09,1,18.00,支付宝
ORD109299,2026-07-12,S01,P20,3,66.00,微信
ORD109300,2026-07-12,S03,P20,1,22.00,银行卡
ORD109301,2026-07-12,S04,P05,2,68.00,支付宝
ORD109302,2026-07-12,S04,P03,2,52.00,支付宝
ORD109303,2026-07-12,S05,P16,1,5.00,支付宝
ORD109304,2026-07-12,S04,P07,3,66.00,现金
ORD109305,2026-07-12,S05,P17,2,24.00,现金
ORD109306,2026-07-12,S02,P07,2,44.00,支付宝
ORD109307,2026-07-12,S04,P03,1,26.00,支付宝
ORD109308,2026-07-12,S01,P07,2,44.00,微信
ORD109309,2026-07-12,S02,P02,1,30.00,微信
ORD109310,2026-07-12,S02,P07,3,66.00,现金
ORD109311,2026-07-12,S01,P16,2,10.00,会员储值
ORD109312,2026-07-12,S03,P06,2,84.00,支付宝
ORD109313,2026-07-12,S01,P03,3,78.00,微信
ORD109314,2026-07-12,S01,P07,1,22.00,会员储值
ORD109315,2026-07-12,S03,P03,1,26.00,现金
ORD109316,2026-07-12,S05,P17,1,12.00,会员储值
ORD109317,2026-07-12,S05,P19,1,15.00,微信
ORD109318,2026-07-12,S03,P10,1,24.00,微信
ORD109319,2026-07-12,S05,P13,2,40.00,支付宝
ORD109320,2026-07-12,S02,P03,1,26.00,会员储值
ORD109321,2026-07-12,S01,P08,1,25.00,支付宝
ORD109322,2026-07-12,S01,P06,2,84.00,银行卡
ORD109323,2026-07-12,S04,P15,2,12.00,会员储值
ORD109324,2026-07-12,S04,P10,2,48.00,银行卡
ORD109325,2026-07-12,S05,P04,4,152.00,微信
ORD109326,2026-07-12,S01,P19,3,45.00,微信
ORD109327,2026-07-12,S04,P15,3,18.00,银行卡
ORD109328,2026-07-12,S01,P05,3,102.00,微信
ORD109329,2026-07-12,S03,P10,1,24.00,支付宝
ORD109330,2026-07-12,S01,P15,1,6.00,会员储值
ORD109331,2026-07-12,S03,P05,2,68.00,会员储值
ORD109332,2026-07-12,S05,P15,1,6.00,支付宝
ORD109333,2026-07-12,S03,P02,1,30.00,微信
ORD109334,2026-07-12,S05,P18,1,18.00,银行卡
ORD109335,2026-07-12,S05,P14,2,20.00,现金
ORD109336,2026-07-12,S05,P16,1,5.00,微信
ORD109337,2026-07-12,S05,P19,1,15.00,支付宝
ORD109338,2026-07-12,S03,P11,1,26.00,现金
ORD109339,2026-07-12,S04,P09,4,72.00,银行卡
ORD109340,2026-07-12,S04,P09,1,18.00,微信
ORD109341,2026-07-12,S04,P17,1,12.00,会员储值
